ID,WEEK,WOUND_TYPE,NAME,TOTAL_WOUND_AREA,WOUND_COUNT,AVG_WOUND_AREA,ACTIVE_STATUS,DW_CREATED_BY,DW_UPDATED_BY,DW_CREATION_TIMESTAMP,DW_UPDATED_TIMESTAMP
12390,Week 129,Diabetic Foot Ulcer,Aquacel Foam,11,4,0.2006642949,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12391,Week 129,Diabetic Foot Ulcer,Aquacel Ag Foam,11,4,0.204198895,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12392,Week 130,Diabetic Foot Ulcer,Duoderm CGF,7,2,0.2193287843,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12393,Week 130,Diabetic Foot Ulcer,Aquacel Foam Lite,2,1,0.533082471,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12394,Week 130,Diabetic Foot Ulcer,Aquacel Foam,7,2,0.2553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12395,Week 130,Diabetic Foot Ulcer,Duoderm ET,7,2,0.4070918865,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12396,Week 130,Diabetic Foot Ulcer,Aquacel Ag Surgical,2,1,0.5740057401,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12397,Week 130,Diabetic Foot Ulcer,Aquacel Ag Foam,6,2,0.2227624309,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12398,Week 130,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12399,Week 130,Diabetic Foot Ulcer,Saf-Gel,2,1,0.1511903851,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12400,Week 130,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12401,Week 130,Diabetic Foot Ulcer,Aquacel Ag+ Extra,7,2,0.2659740323,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12402,Week 131,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12403,Week 131,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12404,Week 131,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12405,Week 131,Diabetic Foot Ulcer,Duoderm ET,4,1,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12406,Week 131,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12407,Week 131,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12408,Week 131,Diabetic Foot Ulcer,Aquacel Ag+ Extra,4,1,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12409,Week 132,Diabetic Foot Ulcer,Aquacel Foam Lite,6,1,1.599247413,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12410,Week 132,Diabetic Foot Ulcer,Saf-Gel,14,2,0.5291663477,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12411,Week 132,Diabetic Foot Ulcer,Duoderm Signal,8,2,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12412,Week 132,Diabetic Foot Ulcer,Duoderm Gel,16,3,0.3635007561,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12413,Week 132,Diabetic Foot Ulcer,Duoderm ET,8,2,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12414,Week 132,Diabetic Foot Ulcer,Duoderm CGF,47,5,0.5890544492,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12415,Week 132,Diabetic Foot Ulcer,Aquacel Ag Foam,16,3,0.3960220994,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12416,Week 132,Diabetic Foot Ulcer,Aquacel Ag+ Extra,47,5,0.7143302583,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12417,Week 132,Diabetic Foot Ulcer,Aquacel Foam,47,5,0.6859070444,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12418,Week 133,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12419,Week 133,Diabetic Foot Ulcer,Aquacel Ag+ Extra,4,1,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12420,Week 133,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12421,Week 133,Diabetic Foot Ulcer,Duoderm ET,4,1,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12422,Week 133,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12423,Week 133,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12424,Week 133,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12425,Week 134,Diabetic Foot Ulcer,Aquacel Ag+ Extra,4,1,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12426,Week 134,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12427,Week 134,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12428,Week 134,Diabetic Foot Ulcer,Duoderm ET,4,1,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12429,Week 134,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12430,Week 134,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12431,Week 134,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12432,Week 135,Diabetic Foot Ulcer,Aquacel Foam,8,2,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12433,Week 135,Diabetic Foot Ulcer,Duoderm Signal,8,2,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12434,Week 135,Diabetic Foot Ulcer,Duoderm Gel,8,2,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12435,Week 135,Diabetic Foot Ulcer,Duoderm ET,8,2,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12436,Week 135,Diabetic Foot Ulcer,Duoderm CGF,8,2,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12437,Week 135,Diabetic Foot Ulcer,Aquacel Ag+ Extra,8,2,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12438,Week 135,Diabetic Foot Ulcer,Aquacel Ag Foam,8,2,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12439,Week 136,Diabetic Foot Ulcer,Aquacel Ag Foam,4.8,2,0.1782099448,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12440,Week 136,Diabetic Foot Ulcer,Aquacel Ag+ Extra,7.05,3,0.1785825646,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12441,Week 136,Diabetic Foot Ulcer,Aquacel Foam,4.8,2,0.1751252028,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12442,Week 136,Diabetic Foot Ulcer,Duoderm CGF,7.05,3,0.1472636123,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12443,Week 136,Diabetic Foot Ulcer,Duoderm ET,4.8,2,0.2791487221,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12444,Week 136,Diabetic Foot Ulcer,Duoderm Gel,7.05,3,0.1601675207,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12445,Week 136,Diabetic Foot Ulcer,Duoderm Signal,6.25,2,0.375,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12446,Week 137,Diabetic Foot Ulcer,Duoderm Gel,11.24,3,0.2553592812,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12447,Week 137,Diabetic Foot Ulcer,Aquacel Ag+ Extra,17.24,5,0.2620224182,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12448,Week 137,Diabetic Foot Ulcer,Aquacel Foam,14,4,0.2553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12449,Week 137,Diabetic Foot Ulcer,Duoderm CGF,14,4,0.2193287843,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12450,Week 137,Diabetic Foot Ulcer,Duoderm ET,17.24,5,0.4010436641,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12451,Week 137,Diabetic Foot Ulcer,Duoderm Signal,8,2,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12452,Week 137,Diabetic Foot Ulcer,Aquacel Ag Foam,8,2,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12453,Week 138,Diabetic Foot Ulcer,Duoderm CGF,7,2,0.2193287843,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12454,Week 138,Diabetic Foot Ulcer,Duoderm ET,10.24,3,0.3970115159,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12455,Week 138,Diabetic Foot Ulcer,Duoderm Gel,7.24,2,0.2467261382,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12456,Week 138,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12457,Week 138,Diabetic Foot Ulcer,Aquacel Foam,7,2,0.2553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12458,Week 138,Diabetic Foot Ulcer,Aquacel Ag+ Extra,10.24,3,0.2593880087,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12459,Week 138,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12460,Week 139,Diabetic Foot Ulcer,Duoderm ET,7.24,2,0.4210493226,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12461,Week 139,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12462,Week 139,Diabetic Foot Ulcer,Duoderm Gel,7.24,2,0.2467261382,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12463,Week 139,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12464,Week 139,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12465,Week 139,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12466,Week 139,Diabetic Foot Ulcer,Aquacel Ag+ Extra,7.24,2,0.275093142,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12467,Week 140,Diabetic Foot Ulcer,Aquacel Ag Foam,8,2,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12468,Week 140,Diabetic Foot Ulcer,Aquacel Ag+ Extra,10.25,3,0.2596413173,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12469,Week 140,Diabetic Foot Ulcer,Aquacel Foam,8,2,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12470,Week 140,Diabetic Foot Ulcer,Duoderm Signal,8,2,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12471,Week 140,Diabetic Foot Ulcer,Duoderm Gel,10.25,3,0.2328676719,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12472,Week 140,Diabetic Foot Ulcer,Duoderm ET,10.25,3,0.3973992225,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12473,Week 140,Diabetic Foot Ulcer,Duoderm CGF,8,2,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12474,Week 141,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12475,Week 141,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12476,Week 141,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12477,Week 141,Diabetic Foot Ulcer,Aquacel Ag+ Extra,4,1,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12478,Week 141,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12479,Week 141,Diabetic Foot Ulcer,Duoderm ET,4,1,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12480,Week 141,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12481,Week 142,Diabetic Foot Ulcer,Duoderm ET,4,1,0.4652478702,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12482,Week 142,Diabetic Foot Ulcer,Duoderm Signal,4,1,0.48,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12483,Week 142,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12484,Week 142,Diabetic Foot Ulcer,Aquacel Ag+ Extra,4,1,0.3039703227,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12485,Week 142,Diabetic Foot Ulcer,Duoderm Gel,4,1,0.2726255671,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12486,Week 142,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12487,Week 142,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12488,Week 143,Diabetic Foot Ulcer,Duoderm Gel,5,2,0.1703909794,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12489,Week 143,Diabetic Foot Ulcer,Aquacel Foam,4,1,0.291875338,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12490,Week 143,Diabetic Foot Ulcer,Duoderm Signal,5,2,0.3,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12491,Week 143,Diabetic Foot Ulcer,Duoderm ET,5,2,0.2907799189,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12492,Week 143,Diabetic Foot Ulcer,Duoderm CGF,4,1,0.2506614678,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12493,Week 143,Diabetic Foot Ulcer,Aquacel Ag+ Extra,5,2,0.1899814517,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12494,Week 143,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12495,Week 144,Diabetic Foot Ulcer,Aquacel Ag Foam,4,1,0.2970165746,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12496,Week 144,Diabetic Foot Ulcer,Aquacel Ag+ Extra,5,2,0.1899814517,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12497,Week 144,Diabetic Foot Ulcer,Duoderm Signal,5,2,0.3,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12498,Week 144,Diabetic Foot Ulcer,Duoderm Gel,5,2,0.1703909794,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
